file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,project
/content/ck/repos_java/BGPP/Controllers/ReservationOverviewController.java,Controllers.ReservationOverviewController$NewReservationListener,innerclass,2,2,0,2,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,BGPP
/content/ck/repos_java/BGPP/Controllers/AddEditReservationController.java,Controllers.AddEditReservationController,class,8,10,2,8,5,1,0,16,0,0.0,,,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,3,0,0,1,107,0,2,1,0,0,14,4,29,1,24,3,0,3,0,43,1,0,BGPP
/content/ck/repos_java/BGPP/Controllers/AddEditReservationController.java,Controllers.AddEditReservationController$CancelListener,innerclass,0,0,0,0,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,BGPP
/content/ck/repos_java/BGPP/Models/Model.java,Models.Model,class,3,11,8,3,19,1,4,17,36,0.0,0.0,0.0,9,0,5,2,2,0,7,3,0,0,0,0,0,0,0,0,0,0,7,72,11,1,5,3,0,21,8,18,9,15,2,0,0,0,130,1025,0,BGPP
/content/ck/repos_java/BGPP/Controllers/ReservationOverviewController.java,Controllers.ReservationOverviewController$NextWeekListener,innerclass,2,2,0,2,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,23,2,0,BGPP
/content/ck/repos_java/BGPP/Controllers/CustomerOverviewController.java,Controllers.CustomerOverviewController,class,4,5,1,4,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,39,0,0,0,0,0,0,0,3,0,3,0,0,2,0,18,1,0,BGPP
/content/ck/repos_java/BGPP/Models/Customer.java,Models.Customer,class,4,14,10,4,31,2,0,24,78,0.0,0.0,0.0,13,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6,95,17,1,8,2,1,55,6,18,9,14,2,0,0,0,154,1,0,BGPP
/content/ck/repos_java/BGPP/Views/ReservationOverview.java,Views.ReservationOverview,class,5,15,10,5,28,12,0,31,175,0.904348,0.0,0.0,23,1,21,1,1,0,22,0,0,0,15,1,0,14,0,1,0,0,0,261,7,3,2,0,0,11,15,25,1,24,2,0,3,0,168,1,0,BGPP
/content/ck/repos_java/BGPP/Views/ReservationOverview.java,Views.ReservationOverview$CustomTableModel,innerclass,2,2,0,2,20,2,0,21,10,0.73333335,0.0,0.0,9,0,9,0,0,0,9,0,0,0,5,0,0,5,0,0,0,0,1,93,8,4,5,0,15,16,32,33,13,17,3,0,0,0,91,2,0,BGPP
/content/ck/repos_java/BGPP/Models/Car.java,Models.Car,class,5,11,6,5,19,2,0,20,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,71,10,1,5,2,0,52,5,13,5,13,2,0,0,0,123,1,0,BGPP
/content/ck/repos_java/BGPP/Views/CustomerOverview.java,Views.CustomerOverview$CustomTableModel,innerclass,0,0,0,0,10,2,0,3,7,0.5833334,0.0,0.0,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,0,32,9,0,2,0,0,4,4,2,0,2,1,0,0,0,57,2,0,BGPP
/content/ck/repos_java/BGPP/Controllers/AddEditReservationController.java,Controllers.AddEditReservationController$DeleteListener,innerclass,4,4,0,4,3,1,0,6,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,2,0,2,2,0,0,0,25,2,0,BGPP
/content/ck/repos_java/BGPP/Controllers/EditCustomerController.java,Controllers.EditCustomerController,class,6,7,1,6,2,1,0,14,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,43,0,1,0,0,0,12,5,9,4,8,1,0,2,0,25,1,0,BGPP
/content/ck/repos_java/BGPP/Controllers/CustomerOverviewController.java,Controllers.CustomerOverviewController$TableClickListener,innerclass,3,3,0,3,6,1,0,4,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,1,1,1,0,1,1,0,0,0,33,2,0,BGPP
/content/ck/repos_java/BGPP/Models/UnitTests/CarTypeTest.java,Models.UnitTests.CarTypeTest,class,5,5,0,5,9,1,0,13,0,0.2,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,2,39,0,0,0,0,0,15,6,9,2,8,0,0,0,0,29,1,0,BGPP
/content/ck/repos_java/BGPP/Models/UnitTests/CarTest.java,Models.UnitTests.CarTest,class,5,5,0,5,11,1,0,12,0,0.35,0.0,0.0,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,42,0,0,0,0,0,20,7,10,0,9,0,0,0,0,31,1,0,BGPP
/content/ck/repos_java/BGPP/Views/ReservationOverview.java,Views.ReservationOverview$CellState,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,BGPP
/content/ck/repos_java/BGPP/Controllers/CustomerOverviewController.java,Controllers.CustomerOverviewController$SearchListener,innerclass,2,2,0,2,2,1,0,6,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,1,0,0,3,1,4,0,2,1,0,0,0,24,2,0,BGPP
/content/ck/repos_java/BGPP/Util/Logger.java,Util.Logger,class,1,9,8,1,9,1,0,8,0,0.5,0.0,0.0,4,1,4,0,0,0,4,0,0,0,2,1,0,2,0,0,0,0,0,40,2,0,2,3,0,5,0,5,5,4,1,0,0,0,57,1,0,BGPP
/content/ck/repos_java/BGPP/Models/CarType.java,Models.CarType,class,4,10,6,4,17,2,0,16,28,0.0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,76,13,1,4,3,0,35,1,15,8,15,2,0,0,0,113,1,0,BGPP
/content/ck/repos_java/BGPP/Controllers/ReservationOverviewController.java,Controllers.ReservationOverviewController$PrevWeekListener,innerclass,2,2,0,2,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,23,2,0,BGPP
/content/ck/repos_java/BGPP/Models/Reservation.java,Models.Reservation,class,5,12,7,5,47,2,0,25,91,0.0,0.0,0.0,14,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14,158,24,2,12,5,0,125,16,36,17,34,2,0,0,0,156,1,0,BGPP
/content/ck/repos_java/BGPP/Controllers/ReservationOverviewController.java,Controllers.ReservationOverviewController$TableMouseListener,innerclass,3,3,0,3,7,1,0,2,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,2,1,0,1,2,0,0,0,33,2,0,BGPP
/content/ck/repos_java/BGPP/Views/EditCustomer.java,Views.EditCustomer$CustomTableModel,innerclass,0,0,0,0,11,2,0,4,7,0.5833334,0.0,0.0,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,0,34,10,0,2,0,0,7,5,3,0,3,1,0,0,0,62,2,0,BGPP
/content/ck/repos_java/BGPP/Controllers/AddEditReservationController.java,Controllers.AddEditReservationController$SaveListener,innerclass,5,5,0,5,4,1,0,18,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,37,0,0,0,0,0,6,1,15,0,15,2,0,0,0,42,2,0,BGPP
/content/ck/repos_java/BGPP/Controllers/ReservationOverviewController.java,Controllers.ReservationOverviewController$GotoWeekListener,innerclass,2,2,0,2,2,1,0,6,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,12,0,1,0,0,1,4,3,4,3,3,1,0,0,0,26,2,0,BGPP
/content/ck/repos_java/BGPP/Views/AddEditReservation.java,Views.AddEditReservation,class,3,9,6,3,18,6,0,19,61,0.8410257,0.0,0.0,15,0,14,1,0,0,14,0,0,0,13,0,3,6,0,4,3,0,1,120,6,1,0,1,0,12,13,22,0,21,1,0,0,0,117,1,0,BGPP
/content/ck/repos_java/BGPP/Controllers/EditCustomerController.java,Controllers.EditCustomerController$CancelListener,innerclass,0,0,0,0,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,BGPP
/content/ck/repos_java/BGPP/Controllers/ReservationOverviewController.java,Controllers.ReservationOverviewController,class,12,21,9,12,3,1,0,26,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,4,100,1,0,0,1,0,3,3,10,2,9,1,0,7,0,50,1,0,BGPP
/content/ck/repos_java/BGPP/Views/ReservationOverview.java,Views.ReservationOverview$CustomTableCellRenderer,innerclass,1,1,0,1,6,6,0,5,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,24,1,0,1,0,0,0,12,2,6,2,2,0,0,0,44,2,0,BGPP
/content/ck/repos_java/BGPP/Views/CustomerOverview.java,Views.CustomerOverview,class,1,5,4,1,8,7,0,19,2,0.65625,0.0,0.0,8,0,8,0,0,0,8,0,0,0,4,0,0,1,0,3,0,0,1,93,4,0,0,0,0,4,11,12,0,12,0,0,1,0,72,1,0,BGPP
/content/ck/repos_java/BGPP/Util/MySQLConnection.java,Util.MySQLConnection,class,2,8,6,2,12,1,0,14,2,0.5,0.0,0.0,5,1,3,0,2,0,5,0,0,0,2,1,0,2,0,0,0,0,6,50,4,0,2,3,0,9,1,4,4,3,2,0,0,0,67,1,0,BGPP
/content/ck/repos_java/BGPP/Views/EditCustomer.java,Views.EditCustomer,class,1,4,3,1,9,7,0,19,16,0.7407408,0.0,0.0,9,0,9,0,0,0,9,0,0,0,6,0,0,0,0,6,0,0,1,105,3,0,0,0,0,5,15,15,0,15,0,0,1,0,109,1,0,BGPP
/content/ck/repos_java/BGPP/Models/UnitTests/ReservationTest.java,Models.UnitTests.ReservationTest,class,8,8,0,8,15,1,0,25,0,0.50793654,0.0,0.0,7,0,7,0,0,0,7,0,0,0,6,0,0,6,0,0,0,0,22,103,0,0,0,0,0,39,23,48,3,36,0,0,0,0,56,1,0,BGPP
/content/ck/repos_java/BGPP/Models/UnitTests/CustomerTest.java,Models.UnitTests.CustomerTest,class,5,5,0,5,10,1,0,16,0,0.2,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,3,43,0,0,0,0,0,10,23,8,1,7,0,0,0,0,32,1,0,BGPP
/content/ck/repos_java/BGPP/Controllers/EditCustomerController.java,Controllers.EditCustomerController$SaveListener,innerclass,2,2,0,2,3,1,0,8,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,1,0,0,3,1,4,0,3,1,0,0,0,28,2,0,BGPP
/content/ck/repos_java/BGPP/Controllers/ReservationOverviewController.java,Controllers.ReservationOverviewController$CustomerListListener,innerclass,2,2,0,2,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,BGPP
/content/ck/repos_java/BGPP/Main.java,Main,class,2,2,0,2,1,1,0,3,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,8,1,0,BGPP
/content/ck/repos_java/BGPP/Controllers/ReservationOverviewController.java,Controllers.ReservationOverviewController$UpdateListener,innerclass,1,1,0,1,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,BGPP
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/test/TeiTest.java,it.unibo.cs.rgb.test.TeiTest,class,3,3,0,3,7,1,0,11,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,41,2,3,4,1,2,10,1,11,3,11,3,0,0,0,32,1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/gwt/client/MainEntryPoint.java,it.unibo.cs.rgb.gwt.client.MainEntryPoint$Anonymous6,anonymous,9,9,0,9,13,1,0,28,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,139,0,5,2,0,2,30,7,32,2,28,4,3,0,0,69,-1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/gwt/client/MainEntryPoint.java,it.unibo.cs.rgb.gwt.client.MainEntryPoint$Anonymous29,anonymous,2,2,0,2,3,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,2,1,0,0,0,1,0,0,0,19,-1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/gwt/client/MainEntryPoint.java,it.unibo.cs.rgb.gwt.client.MainEntryPoint$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/gwt/client/MainEntryPoint.java,it.unibo.cs.rgb.gwt.client.MainEntryPoint$Anonymous28,anonymous,2,2,0,2,3,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,2,1,0,0,0,1,0,0,0,21,-1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/test/TestRegex.java,it.unibo.cs.rgb.test.TestRegex,class,0,0,0,0,3,1,0,5,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,5,3,6,0,3,1,0,0,0,13,1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/util/TreeNode.java,it.unibo.cs.rgb.util.TreeNode,class,1,4,3,1,27,1,0,13,146,0.8571428,0.0,0.0,21,0,21,0,0,0,21,0,0,1,8,0,0,0,8,0,1,0,0,98,13,1,3,0,1,0,7,11,3,11,2,0,0,0,36,1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/gwt/client/MainEntryPoint.java,it.unibo.cs.rgb.gwt.client.MainEntryPoint$Anonymous4,anonymous,12,12,0,12,5,1,0,23,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,80,0,1,1,0,0,23,3,16,0,16,2,1,0,0,66,-1,0,RgB
/content/ck/repos_java/RgB/src/java/name/fraser/neil/plaintext/diff_match_patch.java,name.fraser.neil.plaintext.diff_match_patch$Patch,innerclass,2,2,0,2,11,1,0,7,0,0.4,0.0,0.0,2,0,2,0,0,0,2,0,0,0,5,0,5,0,0,0,0,0,4,50,1,1,4,1,2,10,8,8,8,8,2,0,0,0,50,9,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/util/ClientHttpRequest.java,it.unibo.cs.rgb.util.ClientHttpRequest,class,2,4,2,2,55,1,0,56,615,0.8615385,0.0,0.0,39,10,29,4,6,0,35,0,0,0,5,1,0,1,0,4,0,0,6,222,23,5,7,1,2,27,15,23,7,17,2,0,0,0,143,1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/gwt/client/MainEntryPoint.java,it.unibo.cs.rgb.gwt.client.MainEntryPoint$Anonymous24,anonymous,5,5,0,5,1,1,0,5,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,6,0,2,1,2,0,1,0,0,25,-1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/gwt/client/MainEntryPoint.java,it.unibo.cs.rgb.gwt.client.MainEntryPoint$Anonymous2,anonymous,1,1,0,1,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/gwt/client/MainEntryPoint.java,it.unibo.cs.rgb.gwt.client.MainEntryPoint$Anonymous27,anonymous,4,4,0,4,4,1,0,12,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,1,0,0,5,5,6,2,4,2,0,0,0,26,-1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/gwt/client/MainEntryPoint.java,it.unibo.cs.rgb.gwt.client.MainEntryPoint$Anonymous3,anonymous,1,1,0,1,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/gwt/client/MainEntryPoint.java,it.unibo.cs.rgb.gwt.client.MainEntryPoint$Anonymous26,anonymous,2,2,0,2,3,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,2,1,0,0,0,1,0,0,0,21,-1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/gwt/client/MainEntryPoint.java,it.unibo.cs.rgb.gwt.client.MainEntryPoint$Anonymous21$Anonymous22,anonymous,1,1,0,1,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/gwt/client/MainEntryPoint.java,it.unibo.cs.rgb.gwt.client.MainEntryPoint$Anonymous21,anonymous,6,6,0,6,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,5,0,5,0,5,0,2,0,0,29,-1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/gwt/client/MainEntryPoint.java,it.unibo.cs.rgb.gwt.client.MainEntryPoint$Anonymous21$Anonymous23,anonymous,2,2,0,2,4,1,0,10,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,17,0,5,0,5,1,0,0,0,31,-1,0,RgB
/content/ck/repos_java/RgB/src/java/org/json/JSONException.java,org.json.JSONException,class,0,11,11,0,3,3,0,1,1,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,1,0,2,0,0,1,0,0,14,1,0,0,0,0,0,1,2,0,2,0,0,0,0,33,1,0,RgB
/content/ck/repos_java/RgB/src/java/org/json/Test.java,org.json.Test$1Obj,innerclass,3,3,0,3,8,1,0,7,16,0.6666667,0.0,0.0,8,0,8,0,0,0,8,0,0,0,3,0,3,0,0,0,0,0,2,31,7,0,0,0,0,9,0,3,2,3,0,0,0,0,39,0,0,RgB
/content/ck/repos_java/RgB/src/java/org/json/JSONObject.java,org.json.JSONObject,class,6,19,13,6,262,1,0,111,1791,0.8730159,0.0,0.0,63,10,57,1,0,5,62,0,0,0,2,1,1,1,0,0,1,0,37,750,101,17,47,17,30,66,73,98,25,72,5,0,1,0,407,1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/gwt/client/MainEntryPoint.java,it.unibo.cs.rgb.gwt.client.MainEntryPoint$Anonymous24$Anonymous25,anonymous,1,1,0,1,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/servlet/StemmaCodicum.java,it.unibo.cs.rgb.servlet.StemmaCodicum$StemmaCodicumException,innerclass,2,2,0,2,2,3,0,9,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,1,0,12,0,9,4,2,1,0,0,0,19,0,0,RgB
/content/ck/repos_java/RgB/src/java/org/json/HTTP.java,org.json.HTTP,class,4,5,1,4,15,1,0,19,1,0.5,0.0,0.0,2,2,2,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,63,2,2,0,0,0,25,0,8,0,8,2,0,0,0,95,1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/util/Wtw.java,it.unibo.cs.rgb.util.Wtw,class,0,2,2,0,11,1,0,1,41,0.8,0.0,0.0,11,0,11,0,0,0,11,0,0,0,5,0,0,0,5,0,3,0,0,40,5,0,0,0,0,0,1,8,0,5,0,0,0,0,19,1,0,RgB
/content/ck/repos_java/RgB/src/java/name/fraser/neil/plaintext/diff_match_patch.java,name.fraser.neil.plaintext.diff_match_patch$Operation,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,RgB
/content/ck/repos_java/RgB/src/java/org/json/JSONStringer.java,org.json.JSONStringer,class,1,2,1,1,3,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,106,1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/test/TeiTestInputStreamConcordanze.java,it.unibo.cs.rgb.test.TeiTestInputStreamConcordanze,class,2,2,0,2,20,1,0,16,3,0.0,0.0,0.0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,81,3,4,6,1,5,25,4,31,0,28,4,0,0,0,55,1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/servlet/DocumentInfo.java,it.unibo.cs.rgb.servlet.DocumentInfo,class,6,7,1,6,6,2,0,19,6,0.0,0.0,0.0,4,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,2,41,1,1,0,1,0,16,1,8,2,8,2,0,0,0,68,1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/servlet/DocumentNoteViewer.java,it.unibo.cs.rgb.servlet.DocumentNoteViewer,class,6,7,1,6,6,2,0,19,6,0.0,0.0,0.0,4,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,2,41,1,1,0,1,0,17,1,9,2,9,2,0,0,0,68,1,0,RgB
/content/ck/repos_java/RgB/src/java/org/json/CDL.java,org.json.CDL,class,5,7,2,5,56,1,0,25,45,0.0,0.0,0.0,10,10,9,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,135,18,8,28,0,2,6,23,26,3,21,5,0,0,0,122,1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/servlet/Differenziazione.java,it.unibo.cs.rgb.servlet.Differenziazione,class,12,13,1,12,18,4,0,28,6,0.0,0.0,0.0,4,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,5,93,1,2,6,2,4,22,0,21,3,18,4,0,1,0,85,1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/tei/TeiSvg.java,it.unibo.cs.rgb.tei.TeiSvg,class,3,5,2,3,100,1,0,40,153,0.81578946,0.0,0.0,19,0,5,14,0,0,5,0,0,0,2,0,0,0,0,2,0,0,0,277,16,25,16,0,24,108,73,153,61,96,23,0,0,0,137,1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/gwt/client/MainEntryPoint.java,it.unibo.cs.rgb.gwt.client.MainEntryPoint$Anonymous6$Anonymous7$Anonymous8,anonymous,0,0,0,0,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,2,2,2,0,0,0,0,6,-1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/tei/TeiDocument.java,it.unibo.cs.rgb.tei.TeiDocument,class,12,27,15,12,47,1,0,47,236,0.9041667,0.0,0.0,24,0,24,0,0,0,24,0,0,0,10,0,0,10,0,0,0,0,14,214,20,3,0,6,1,41,13,56,3,46,3,0,0,0,120,1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/servlet/StemmaCodicum.java,it.unibo.cs.rgb.servlet.StemmaCodicum,class,11,12,1,11,21,4,0,36,6,0.0,0.0,0.0,4,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,5,114,1,3,2,3,2,46,2,24,2,22,3,0,1,0,109,1,0,RgB
/content/ck/repos_java/RgB/src/java/name/fraser/neil/plaintext/diff_match_patch.java,name.fraser.neil.plaintext.diff_match_patch$LinesToCharsResult,innerclass,0,0,0,0,1,1,0,0,0,0.0,,,1,0,0,0,1,0,1,0,0,0,3,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,23,12,0,RgB
/content/ck/repos_java/RgB/src/java/org/json/JSONWriter.java,org.json.JSONWriter,class,3,6,3,3,42,1,1,11,35,0.6666667,0.0,0.0,14,0,10,4,0,0,10,0,0,0,6,1,0,4,2,0,1,0,3,131,11,0,20,3,0,15,9,20,3,7,3,0,0,0,167,1,0,RgB
/content/ck/repos_java/RgB/src/java/name/fraser/neil/plaintext/diff_match_patch.java,name.fraser.neil.plaintext.diff_match_patch,class,8,13,5,8,391,1,0,128,839,0.9619048,0.0,0.0,42,1,26,5,11,0,37,0,0,0,10,0,7,3,0,0,0,0,44,1542,62,57,135,6,43,113,301,515,200,237,7,0,4,0,568,1,0,RgB
/content/ck/repos_java/RgB/src/java/org/json/JSONString.java,org.json.JSONString,interface,0,3,3,0,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,RgB
/content/ck/repos_java/RgB/src/java/it/unibo/cs/rgb/test/ListTeiTest.java,it.unibo.cs.rgb.test.ListTeiTest$Anonymous1,anonymous,5,5,0,5,5,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,2,1,0,1,1,2,0,2,3,0,0,0,18,-1,0,RgB
